feature_value,class
-0.9226075320915367,1
-6.652319962229375,3
-2.1035885553144587,3
3.748098162564761,2
0.3953914043844252,1
0.44153638741185885,1
-3.8153534328988554,3
-0.01059683516887153,1
-1.3302351341446585,3
4.170994857326444,3
-4.352685416619457,3
3.7679464552734423,2
3.8649040308272045,2
1.229928299314311,1
1.424564555327601,2
-1.8579994601826049,1
-1.1794872281303568,3
-3.0651267700591562,1
-0.4233053425990633,1
-3.6038413821637914,3
0.13435585026498573,1
3.3032860307683802,2
-4.0511240159487905,3
-0.43277530656034324,1
-1.3081792533486605,1
-0.8776590879545336,1
0.7197947445472284,1
0.5971833290285113,3
1.9419536971201088,2
0.6550771975467824,1
-3.6547468317529384,3
-0.1116105672678073,1
0.9662188672427373,1
0.7211739562004186,1
3.102715840282208,2
1.7982762869610422,2
-1.4259741720681733,1
3.7714443898992576,2
3.351168471262582,2
-3.5705863462900913,3
3.4111524780914753,3
2.2950659777094673,3
-2.1000217345830814,3
-2.910375994376551,3
5.418671188257106,2
-3.2767818451542383,3
-0.2228505706546681,1
-0.7631103737360929,1
-3.9897291891387185,3
-2.7684631812685425,3
2.2486969118577673,1
1.7076079301401546,1
-1.1539183064741036,1
-0.2936088365379095,2
-4.570183736126893,3
2.6892458740021965,2
2.664907655982562,2
-0.009564937901827475,1
0.72921131967713,1
-1.652916119571486,3
4.01316509078598,2
-5.292002415012247,3
-7.231995332446384,3
3.2273059192566036,2
2.966470089481995,2
2.221461087352724,2
0.017440301854705742,1
4.1733839308740155,3
-2.720787822214845,3
-1.8309995116622348,3
3.951217401696117,2
-6.322695907604983,3
3.3643028726985187,2
-0.133354690979628,1
0.06357461276286357,1
0.5762187272937052,1
3.3196066243578066,2
-2.7467828719133673,3
0.48238733529188416,3
7.80096310733151,2
3.118712489114619,2
-2.830879314817229,1
3.443573823651659,2
-3.351844171715015,3
4.132225801895025,2
1.3125272510837571,1
5.21944699440559,2
5.6389005269830745,2
4.257527409486385,2
4.028382676045444,2
-2.4628301977811056,3
5.303791455967456,2
-2.770241928030341,3
-0.5411959915807373,1
8.298081990136714,2
2.028533474722552,2
3.0865261494430483,2
-0.5478484647204188,1
-4.255392189278164,3
2.973691426377675,2
-2.4601257071413487,3
1.0234818738478664,1
0.9646555642476086,1
2.2197795255004094,2
4.092496055402357,2
-0.10938536173689814,1
-4.413251167556595,3
-2.409054862444781,3
-1.354751277612681,3
0.21903076432823773,1
-0.17803134256175426,1
1.5911474161423125,2
-2.420316713158292,3
2.9689916644374335,2
0.36050315166877517,1
-0.5371016099246746,1
0.20993997761236818,1
-0.732301472029186,1
-1.6586412405273245,1
-3.995029019872845,3
2.0598988635017497,1
2.4792589143756727,2
2.4674720490193915,1
2.4244547788123887,1
0.2681683450357668,2
-0.5753303000285978,1
-2.6061125210333493,3
2.8236936821241985,2
0.7195333432763666,3
-2.824410210988205,3
5.399531297188151,2
0.14957290119650146,1
2.263818262113987,2
-3.252915312274718,3
7.28357834870614,2
-1.2489156079297876,2
-1.4264406330595794,1
-2.5440192986943164,3
-7.189348141953635,3
3.7084387306228397,3
-0.12659305316787117,1
1.7684022060234035,2
4.966192817849614,2
-3.257320900247054,3
1.6024210887369812,1
-3.130450308988618,3
0.42750925496290365,1
-7.613996446098895,3
-7.296330294807582,3
-0.9902778710198994,1
0.21314851785499475,1
4.07198970563076,2
1.6679026110693473,2
4.7526121072006156,2
0.3935206359307751,1
0.5044005589194236,1
2.0397391475531514,2
0.3862627694619225,2
1.607530585127363,2
-8.290545015600175,3
0.5478797203906796,2
1.298345762279738,2
1.2753170602414257,2
-0.5774889282450371,1
-1.4205521931639782,3
-2.216692592924767,3
1.003075610060277,1
3.2315363160570962,2
-0.7840713554471259,1
0.057257688494296174,1
4.548648520888738,2
0.5014023451860289,1
-3.302214046118172,3
-0.3042784151530169,3
0.031029880058146043,1
5.443272247711002,2
4.4300728620164485,2
1.131178093832466,2
-1.0219048868620948,1
0.5989020658957461,1
0.33591674955350387,1
1.9305741372540208,2
-1.483607082112411,3
4.0807105058864686,2
-1.4264472656189595,1
0.7471588891091141,2
1.8607395055014218,1
-3.0062657745672876,3
-0.5725560331372646,1
5.257925951880842,2
3.2600369550050923,2
1.264346932034698,1
-1.522401712343658,1
-2.2244111979689736,1
-6.827359185865047,3
2.916183954564969,2
-4.319453473324684,3
-9.347662911116426,3
1.4802743027320062,3
5.466125672134018,2
-2.137948272676895,1
-3.448445196844644,3
-0.09980338011216716,2
-3.0581908826519615,3
3.510869713381013,2
-1.4842685749021751,1
-2.274577028749842,1
4.160381193512422,2
3.7784067455620582,2
-1.2408440385251942,1
0.38304406933941204,1
2.6119453497455236,2
-1.962119296638122,1
2.936843535148161,2
-7.394942609187067,3
0.6619950127686131,1
-0.9705840286918033,3
0.8493138275033775,1
2.2767554444800053,2
2.6270632635893287,2
4.572348125190374,2
-3.292621516915583,3
-3.9372016896105504,3
0.14991084364844953,1
3.6106288152604025,2
-6.330276997827768,3
0.8971177366965417,1
0.355350513526,2
2.6313989960043,2
1.9881386679523771,3
0.3679674466721621,3
-1.3430597319763584,3
-1.364188188386235,2
-1.3288011950235237,1
-5.838885151111533,3
0.20843236208920368,1
-0.5883403828717328,1
-0.281206365728557,1
-3.2856036911933595,3
0.453686124004614,1
-0.5686550155224752,1
3.6979169745532334,2
0.3261818080958537,1
7.157490422938482,2
1.949859394390977,2
2.0111893340159286,2
2.54800868215686,2
-0.28383231152808414,1
-6.623508679948942,3
-3.0810040872564053,3
0.6410674846785435,1
5.249569228723979,2
3.131068754042962,2
-1.874355169496864,1
0.5675005061802346,1
3.861645941332066,2
4.569841972788351,2
-4.7414985580855,3
0.4695878776357816,3
-0.5986751499462639,1
-1.1616453903274924,1
3.33646040746267,2
-0.19477644388017,3
1.360033286230491,2
-5.784459725413694,3
3.9642050088706586,2
1.7509293088676463,3
3.0669726870648346,2
-0.3843583342734691,3
4.014753689572407,3
0.12704551830346292,1
-0.3812558752370654,2
3.638749390403965,2
0.2863181292935476,1
3.9866261176599567,2
-1.6608096556927783,3
-0.48379256893472755,3
3.5843921854608616,2
-2.873001911403299,3
-0.4407835572676272,1
5.627713876966475,2
0.6173396170145075,1
0.7108575114336655,2
-0.8354660255889086,2
4.344369773176683,2
0.08588368199922888,1
-1.1717435785631105,2
0.16631717654665987,1
2.512217926120946,2
-7.002999349376614,3
-1.0018646407158538,1
-2.6881902888608185,3
2.4880156848209913,2
-3.4039843981342703,3
-3.920624408573433,3
-0.09035708092793103,1
1.712640901686074,2
0.3880687693534624,1
4.061900428009594,2
-6.652103594496583,3
-1.5694895884724043,3
3.244270887567166,2
-2.8372433300543713,1
7.993287697218849,2
-3.4495532643220694,3
0.045006363596497324,1
0.7357944870813045,1
-8.597724057155963,3
0.964196160950678,3
0.30621898155583105,1
-6.751963359751484,3
1.1650081173240405,1
0.8737570340255065,1
-0.45536087567032757,3
3.266535861425616,2
0.5647879122947259,2
4.139029533478766,2
-4.134341986718228,3
-0.31442878002881214,2
-5.997637916871697,3
-3.4869482993214116,3
0.36216463588822184,1
-1.0748431152157685,1
1.5916348049468283,3
-0.32473797384040726,2
-5.380414515229714,3
1.4312109749113746,2
2.24364306776726,2
-0.8873049654644041,1
-4.988544873919338,3
-0.4158995162137297,1
4.67996995342441,2
-2.36226358779702,1
-4.92566919677414,3
2.3739875810598283,2
1.2187782612467297,2
-6.084868844086314,3
2.3619000548025877,3
0.8631000554749477,1
-0.5939391146035442,3
5.819862523294496,2
-1.7239395811545002,2
0.19281299201240792,1
-0.3867474630337595,1
0.4580682181169271,2
2.7384759971579293,2
-1.237499012208407,1
4.269421807860503,2
-1.3104400250523527,3
-6.244725747576285,3
1.1677481885113927,2
-0.1262389534573894,1
0.4868122416011884,1
0.23143633423143994,1
1.9834631250496308,2
0.49570666136938535,1
1.2840044380434188,1
3.2076063992868957,2
1.016556619990748,3
3.3931322339638235,2
1.033965496716349,1
-4.707482707038615,3
0.7340683678142752,1
-5.478633378921433,3
-0.06550831849674824,1
-3.021568267540884,3
2.00646666632499,2
-5.073975801852154,3
-1.1223753151175622,1
2.3359339144050346,1
0.8270772483384982,1
1.88041336546664,2
-3.122044945698904,3
-3.6110724251261166,3
-0.35248504461491537,1
3.5290100902987183,2
3.4457479313920425,2
1.1757120389348208,1
2.9314671708941593,2
2.026425156410041,2
0.22507645826304573,1
-1.7290279706099316,3
-0.1502877537464285,1
-3.951971187827395,3
-4.74488146794052,3
-1.508760907627782,1
-10.431434590495211,3
2.880263796869401,2
2.129612149856112,2
2.2338297827390634,2
3.8362480162701895,2
6.084528450041454,2
-1.56025230163571,1
0.2632768909121972,1
3.8688023706064674,2
1.2251740626963552,1
2.2324969063597186,2
0.7398587618335101,1
0.12538533384100262,1
-1.6501950742784484,3
-0.8302235410409633,3
-9.383861089779952,3
1.3282515302484053,1
-0.892306651709532,1
0.1773204194412572,1
0.638363577759145,1
4.539453420881784,2
2.370544573240035,2
-0.12331430764184455,1
-1.1949015332252926,1
0.6843563378352391,2
-2.0762852830667913,3
-1.1861280333319164,3
4.523366825752107,2
-5.962523355488072,3
-1.341289944170802,1
0.7704579998480997,1
7.7120575786193974,2
0.7462747596559878,1
-4.186165408784685,3
-0.17429286864483798,1
-7.102504380787666,3
-3.9993197311244337,3
1.9587746080480004,3
0.5246588641555892,1
5.997684613443993,2
-0.06945783474393331,1
0.0623114033309931,1
-0.8194007424726083,1
-8.15829892431837,3
0.590475785369254,1
1.4990269854943103,2
4.224525338892231,2
3.8154368559955345,2
3.555036655126843,2
-3.240205211608854,3
0.7851924914638542,1
4.361324015107213,2
1.2523906043435307,2
0.6431675712723597,2
0.5287594326512665,1
1.4520353126259735,2
1.555605921126738,2
-4.359347597295624,3
-5.400863842478081,3
-2.952472532470644,3
2.0323683505097616,2
-3.477285718752236,3
0.06464004688344502,1
-0.8161027771610265,1
-0.23646646276588926,1
-0.1485823933453907,3
-4.312179120636154,3
-1.4515781324672707,3
-2.331430825613365,1
-0.2542921773047637,3
-0.6973049141767063,2
0.2500666446708939,3
-2.5476180708345426,3
-2.316816038638491,1
-0.5962653327801847,1
-5.010650968976458,3
-0.4056475672588464,1
0.12083842137955525,1
0.976399868684644,1
0.12742836715496839,1
0.9331805853353512,1
-6.052580277224456,3
3.664615721034259,2
-1.2852534855058821,1
7.381905790041674,2
-1.3505394458061888,1
0.011189141324741358,1
4.518054665931474,2
-1.3770509375695315,1
0.6723438235062436,1
